date,commodity,state,variety,trans_mode,price,price_min,price_max,unit
2025-10-28,Corn,Nebraska,,Truck,3.9308,3.6875,4.1875,$ Per Bushel
2025-10-28,Corn,Ohio,,Truck,4.1875,4.0875,4.2375,$ Per Bushel
2025-10-28,Corn,South Dakota,,Truck,3.6558,3.5575,3.8575,$ Per Bushel
2025-10-28,Corn,Wisconsin,,Truck,3.8975,3.7375,4.0375,$ Per Bushel
2025-10-29,Corn,Illinois,,Truck,4.2757,4.07,4.57,$ Per Bushel
2025-10-29,Corn,Indiana,,Truck,4.1678,3.97,4.77,$ Per Bushel
2025-10-29,Corn,Iowa,,Truck,3.9816,3.84,4.17,$ Per Bushel
2025-10-29,Corn,Kansas,,Truck,3.9825,3.82,4.07,$ Per Bushel
2025-10-29,Corn,Michigan,,Truck,4.03,3.97,4.12,$ Per Bushel
2025-10-29,Corn,Minnesota,,Truck,3.835,3.78,3.9,$ Per Bushel
2025-10-29,Corn,Missouri,,Truck,4.0725,3.97,4.22,$ Per Bushel
2025-10-29,Corn,Nebraska,,Truck,3.9578,3.72,4.22,$ Per Bushel
2025-10-29,Corn,Ohio,,Truck,4.245,4.17,4.32,$ Per Bushel
2025-10-29,Corn,South Dakota,,Truck,3.6808,3.59,3.89,$ Per Bushel
2025-10-29,Corn,Wisconsin,,Truck,3.92,3.77,4.07,$ Per Bushel
2025-10-30,Corn,Illinois,,Truck,4.2957,4.09,4.59,$ Per Bushel
2025-10-30,Corn,Indiana,,Truck,4.2044,3.99,4.79,$ Per Bushel
2025-10-30,Corn,Iowa,,Truck,4.0084,3.86,4.19,$ Per Bushel
2025-10-30,Corn,Kansas,,Truck,4.0025,3.84,4.09,$ Per Bushel
2025-10-30,Corn,Michigan,,Truck,4.06,3.99,4.14,$ Per Bushel
2025-10-30,Corn,Minnesota,,Truck,3.855,3.77,3.92,$ Per Bushel
2025-10-30,Corn,Missouri,,Truck,4.1175,4.0,4.29,$ Per Bushel
2025-10-30,Corn,Nebraska,,Truck,3.9728,3.74,4.24,$ Per Bushel
2025-10-30,Corn,Ohio,,Truck,4.265,4.19,4.34,$ Per Bushel
2025-10-30,Corn,South Dakota,,Truck,3.695,3.59,3.91,$ Per Bushel
2025-10-30,Corn,Wisconsin,,Truck,3.944,3.79,4.09,$ Per Bushel
2025-10-31,Corn,Illinois,,Truck,4.2611,4.0525,4.5525,$ Per Bushel
2025-10-31,Corn,Indiana,,Truck,4.1669,3.9525,4.7525,$ Per Bushel
2025-10-31,Corn,Iowa,,Truck,3.9736,3.8225,4.1525,$ Per Bushel
2025-10-31,Corn,Kansas,,Truck,3.965,3.8025,4.0525,$ Per Bushel
2025-10-31,Corn,Michigan,,Truck,4.0225,3.9525,4.1025,$ Per Bushel
2025-10-31,Corn,Minnesota,,Truck,3.8175,3.7325,3.8825,$ Per Bushel
2025-10-31,Corn,Missouri,,Truck,4.1025,4.0025,4.2525,$ Per Bushel
2025-10-31,Corn,Nebraska,,Truck,3.9364,3.7025,4.2025,$ Per Bushel
2025-10-31,Corn,Ohio,,Truck,4.2275,4.1525,4.3025,$ Per Bushel
2025-10-31,Corn,South Dakota,,Truck,3.6533,3.5525,3.8725,$ Per Bushel
2025-10-31,Corn,Wisconsin,,Truck,3.9065,3.7525,4.0525,$ Per Bushel
2025-11-03,Corn,Illinois,,Truck,4.2893,4.115,4.565,$ Per Bushel
2025-11-03,Corn,Indiana,,Truck,4.1817,3.965,4.765,$ Per Bushel
2025-11-03,Corn,Iowa,,Truck,3.9945,3.835,4.165,$ Per Bushel
2025-11-03,Corn,Kansas,,Truck,3.9775,3.815,4.065,$ Per Bushel
2025-11-03,Corn,Michigan,,Truck,4.035,3.965,4.115,$ Per Bushel
2025-11-03,Corn,Minnesota,,Truck,3.84,3.765,3.905,$ Per Bushel
2025-11-03,Corn,Missouri,,Truck,4.1125,4.005,4.265,$ Per Bushel
2025-11-03,Corn,Nebraska,,Truck,3.9309,3.635,4.065,$ Per Bushel
2025-11-03,Corn,Ohio,,Truck,4.265,4.215,4.315,$ Per Bushel
2025-11-03,Corn,South Dakota,,Truck,3.6525,3.565,3.885,$ Per Bushel
2025-11-03,Corn,Wisconsin,,Truck,3.911,3.765,4.065,$ Per Bushel
2025-11-04,Corn,Illinois,,Truck,4.3411,4.1925,4.6225,$ Per Bushel
2025-11-04,Corn,Indiana,,Truck,4.2514,3.9925,4.6925,$ Per Bushel
2025-11-04,Corn,Iowa,,Truck,4.0462,3.8625,4.1925,$ Per Bushel
2025-11-04,Corn,Kansas,,Truck,4.025,3.9225,4.0925,$ Per Bushel
2025-11-04,Corn,Michigan,,Truck,4.0725,3.9925,4.1425,$ Per Bushel
2025-11-04,Corn,Minnesota,,Truck,3.8992,3.7925,3.9925,$ Per Bushel
2025-11-04,Corn,Missouri,,Truck,4.14,4.0325,4.2925,$ Per Bushel
2025-11-04,Corn,Nebraska,,Truck,3.9654,3.6625,4.1425,$ Per Bushel
2025-11-04,Corn,Ohio,,Truck,4.3425,4.2925,4.3925,$ Per Bushel
2025-11-04,Corn,South Dakota,,Truck,3.6783,3.5925,3.9625,$ Per Bushel
2025-11-04,Corn,Wisconsin,,Truck,3.9385,3.7925,4.0925,$ Per Bushel
2025-11-05,Corn,Illinois,,Truck,4.3136,4.165,4.595,$ Per Bushel
2025-11-05,Corn,Indiana,,Truck,4.2383,4.065,4.665,$ Per Bushel
2025-11-05,Corn,Iowa,,Truck,4.0245,3.865,4.165,$ Per Bushel
2025-11-05,Corn,Kansas,,Truck,3.9975,3.895,4.065,$ Per Bushel
2025-11-05,Corn,Michigan,,Truck,4.055,3.965,4.115,$ Per Bushel
2025-11-05,Corn,Minnesota,,Truck,3.8717,3.765,3.965,$ Per Bushel
2025-11-05,Corn,Missouri,,Truck,4.1125,4.005,4.265,$ Per Bushel
2025-11-05,Corn,Nebraska,,Truck,3.9403,3.635,4.065,$ Per Bushel
2025-11-05,Corn,Ohio,,Truck,4.3233,4.265,4.365,$ Per Bushel
2025-11-05,Corn,South Dakota,,Truck,3.6458,3.565,3.935,$ Per Bushel
2025-11-05,Corn,Wisconsin,,Truck,3.901,3.715,4.065,$ Per Bushel
2025-11-06,Corn,Illinois,,Truck,4.3525,4.2025,4.6325,$ Per Bushel
2025-11-06,Corn,Indiana,,Truck,4.2825,4.1025,4.7025,$ Per Bushel
2025-11-06,Corn,Iowa,,Truck,4.0871,4.0325,4.1525,$ Per Bushel
2025-11-06,Corn,Kansas,,Truck,4.035,3.9325,4.1025,$ Per Bushel
2025-11-06,Corn,Michigan,,Truck,4.0925,4.0025,4.1525,$ Per Bushel
2025-11-06,Corn,Minnesota,,Truck,3.9092,3.8025,4.0025,$ Per Bushel
2025-11-06,Corn,Missouri,,Truck,4.15,4.0425,4.3025,$ Per Bushel
2025-11-06,Corn,Nebraska,,Truck,3.9696,3.6025,4.1025,$ Per Bushel
2025-11-06,Corn,Ohio,,Truck,4.3775,4.3025,4.4025,$ Per Bushel
2025-11-06,Corn,South Dakota,,Truck,3.6833,3.6025,3.9725,$ Per Bushel
2025-11-06,Corn,Wisconsin,,Truck,3.9285,3.7025,4.1025,$ Per Bushel
2025-11-07,Corn,Illinois,,Truck,4.2846,4.1375,4.5675,$ Per Bushel
2025-11-07,Corn,Indiana,,Truck,4.2364,4.0875,4.6375,$ Per Bushel
2025-11-07,Corn,Iowa,,Truck,4.0001,3.8375,4.1675,$ Per Bushel
2025-11-07,Corn,Kansas,,Truck,3.97,3.8675,4.0375,$ Per Bushel
2025-11-07,Corn,Michigan,,Truck,4.0275,3.9375,4.0875,$ Per Bushel
2025-11-07,Corn,Minnesota,,Truck,3.8492,3.7375,3.9375,$ Per Bushel
2025-11-07,Corn,Missouri,,Truck,4.085,3.9775,4.2375,$ Per Bushel
2025-11-07,Corn,Nebraska,,Truck,3.9016,3.5375,4.0375,$ Per Bushel
2025-11-07,Corn,Ohio,,Truck,4.3208,4.2375,4.3875,$ Per Bushel
2025-11-07,Corn,South Dakota,,Truck,3.62,3.5375,3.9075,$ Per Bushel
2025-11-07,Corn,Wisconsin,,Truck,3.8635,3.6375,4.0375,$ Per Bushel
2025-11-10,Corn,Illinois,,Truck,4.2639,4.1225,4.5525,$ Per Bushel
2025-11-10,Corn,Indiana,,Truck,4.2336,4.0725,4.6225,$ Per Bushel
2025-11-10,Corn,Iowa,,Truck,3.9872,3.8225,4.1525,$ Per Bushel
2025-11-10,Corn,Kansas,,Truck,3.955,3.8525,4.0225,$ Per Bushel
2025-11-10,Corn,Michigan,,Truck,4.0325,3.9725,4.0725,$ Per Bushel
2025-11-10,Corn,Minnesota,,Truck,3.8425,3.7225,3.9225,$ Per Bushel
2025-11-10,Corn,Missouri,,Truck,4.07,3.9625,4.2225,$ Per Bushel
2025-11-10,Corn,Nebraska,,Truck,3.8866,3.5225,4.0225,$ Per Bushel
2025-11-10,Corn,Ohio,,Truck,4.3058,4.2225,4.3725,$ Per Bushel
2025-11-10,Corn,South Dakota,,Truck,3.6058,3.5225,3.8525,$ Per Bushel
2025-11-10,Corn,Wisconsin,,Truck,3.8485,3.6225,4.0225,$ Per Bushel
2025-11-12,Corn,Illinois,,Truck,4.3214,4.17,4.6,$ Per Bushel
2025-11-12,Corn,Indiana,,Truck,4.2956,4.12,4.67,$ Per Bushel
2025-11-12,Corn,Iowa,,Truck,4.0426,3.87,4.22,$ Per Bushel
2025-11-12,Corn,Kansas,,Truck,4.0275,3.9,4.17,$ Per Bushel
2025-11-12,Corn,Michigan,,Truck,4.08,4.02,4.12,$ Per Bushel
2025-11-12,Corn,Minnesota,,Truck,3.89,3.77,3.97,$ Per Bushel
2025-11-12,Corn,Missouri,,Truck,4.1325,4.0,4.37,$ Per Bushel
2025-11-12,Corn,Nebraska,,Truck,3.95,3.57,4.12,$ Per Bushel
2025-11-12,Corn,Ohio,,Truck,4.3617,4.32,4.42,$ Per Bushel
2025-11-12,Corn,South Dakota,,Truck,3.6558,3.57,3.9,$ Per Bushel
2025-11-12,Corn,Wisconsin,,Truck,3.896,3.67,4.07,$ Per Bushel
2025-11-13,Corn,Illinois,,Truck,4.3682,4.2525,4.6325,$ Per Bushel
2025-11-13,Corn,Indiana,,Truck,4.3803,4.2025,4.7025,$ Per Bushel
2025-11-13,Corn,Iowa,,Truck,4.0883,3.9025,4.2725,$ Per Bushel
2025-11-13,Corn,Kansas,,Truck,4.0725,3.9325,4.2525,$ Per Bushel
2025-11-13,Corn,Michigan,,Truck,4.1225,4.0525,4.1525,$ Per Bushel
2025-11-13,Corn,Minnesota,,Truck,3.9392,3.8025,4.0225,$ Per Bushel
2025-11-13,Corn,Missouri,,Truck,4.165,4.0325,4.4025,$ Per Bushel
2025-11-13,Corn,Nebraska,,Truck,4.0043,3.6025,4.1525,$ Per Bushel
2025-11-13,Corn,Ohio,,Truck,4.4525,4.4025,4.5525,$ Per Bushel
2025-11-13,Corn,South Dakota,,Truck,3.6967,3.6025,3.9325,$ Per Bushel
2025-11-13,Corn,Wisconsin,,Truck,3.9245,3.7025,4.1025,$ Per Bushel
2025-11-14,Corn,Illinois,,Truck,4.4479,4.315,4.695,$ Per Bushel
2025-11-14,Corn,Indiana,,Truck,4.4683,4.315,4.765,$ Per Bushel
2025-11-14,Corn,Iowa,,Truck,4.1576,3.985,4.335,$ Per Bushel
2025-11-14,Corn,Kansas,,Truck,4.135,3.995,4.315,$ Per Bushel
2025-11-14,Corn,Michigan,,Truck,4.205,4.115,4.315,$ Per Bushel
2025-11-14,Corn,Minnesota,,Truck,4.0183,3.935,4.115,$ Per Bushel
2025-11-14,Corn,Missouri,,Truck,4.235,4.095,4.465,$ Per Bushel
2025-11-14,Corn,Nebraska,,Truck,4.0668,3.665,4.215,$ Per Bushel
2025-11-14,Corn,Ohio,,Truck,4.515,4.465,4.615,$ Per Bushel
2025-11-14,Corn,South Dakota,,Truck,3.7642,3.665,3.995,$ Per Bushel
2025-11-14,Corn,Wisconsin,,Truck,3.963,3.765,4.165,$ Per Bushel
2025-11-17,Corn,Illinois,,Truck,4.3396,4.2025,4.5825,$ Per Bushel
2025-11-17,Corn,Indiana,,Truck,4.3603,4.2025,4.6525,$ Per Bushel
2025-11-17,Corn,Iowa,,Truck,4.1148,4.0025,4.2525,$ Per Bushel
2025-11-17,Corn,Kansas,,Truck,4.0225,3.8825,4.2025,$ Per Bushel
2025-11-17,Corn,Michigan,,Truck,4.1025,4.0025,4.2025,$ Per Bushel
2025-11-17,Corn,Minnesota,,Truck,3.9175,3.8225,4.0025,$ Per Bushel
2025-11-17,Corn,Missouri,,Truck,4.135,3.9825,4.3525,$ Per Bushel
2025-11-17,Corn,Nebraska,,Truck,3.9825,3.5525,4.1525,$ Per Bushel
2025-11-17,Corn,Ohio,,Truck,4.4025,4.3525,4.5025,$ Per Bushel
2025-11-17,Corn,South Dakota,,Truck,3.6558,3.5525,3.8825,$ Per Bushel
2025-11-17,Corn,Wisconsin,,Truck,3.8645,3.6525,4.1225,$ Per Bushel
2025-11-18,Corn,Illinois,,Truck,4.3875,4.2475,4.6275,$ Per Bushel
2025-11-18,Corn,Indiana,,Truck,4.4008,4.2475,4.6975,$ Per Bushel
2025-11-18,Corn,Iowa,,Truck,4.1683,4.0475,4.2975,$ Per Bushel
2025-11-18,Corn,Kansas,,Truck,4.0675,3.9275,4.2475,$ Per Bushel
2025-11-18,Corn,Michigan,,Truck,4.1575,4.0475,4.2475,$ Per Bushel
2025-11-18,Corn,Minnesota,,Truck,3.9658,3.8675,4.0675,$ Per Bushel
2025-11-18,Corn,Missouri,,Truck,4.18,4.0275,4.3975,$ Per Bushel
2025-11-18,Corn,Nebraska,,Truck,4.0304,3.5975,4.1975,$ Per Bushel
2025-11-18,Corn,Ohio,,Truck,4.4558,4.3975,4.5475,$ Per Bushel
2025-11-18,Corn,South Dakota,,Truck,3.7008,3.5975,3.9275,$ Per Bushel
2025-11-18,Corn,Wisconsin,,Truck,3.8955,3.6975,4.0975,$ Per Bushel
2025-11-19,Corn,Illinois,,Truck,4.4004,4.2675,4.5975,$ Per Bushel
2025-11-19,Corn,Indiana,,Truck,4.4208,4.2675,4.7175,$ Per Bushel
2025-11-19,Corn,Iowa,,Truck,4.1354,3.9375,4.3175,$ Per Bushel
2025-11-19,Corn,Kansas,,Truck,4.0875,3.9475,4.2675,$ Per Bushel
2025-11-19,Corn,Michigan,,Truck,4.1775,4.0675,4.2675,$ Per Bushel
2025-11-19,Corn,Minnesota,,Truck,4.0142,3.8875,4.0875,$ Per Bushel
2025-11-19,Corn,Missouri,,Truck,4.2,4.0475,4.4175,$ Per Bushel
2025-11-19,Corn,Nebraska,,Truck,4.0487,3.6175,4.2375,$ Per Bushel
2025-11-19,Corn,Ohio,,Truck,4.4842,4.4175,4.5675,$ Per Bushel
2025-11-19,Corn,South Dakota,,Truck,3.7208,3.6175,3.9475,$ Per Bushel
2025-11-19,Corn,Wisconsin,,Truck,3.9155,3.7175,4.1175,$ Per Bushel
2025-11-20,Corn,Illinois,,Truck,4.3289,4.1975,4.5275,$ Per Bushel
2025-11-20,Corn,Indiana,,Truck,4.3708,4.1975,4.6475,$ Per Bushel
2025-11-20,Corn,Iowa,,Truck,4.1375,3.9975,4.2475,$ Per Bushel
2025-11-20,Corn,Kansas,,Truck,4.0175,3.8775,4.1975,$ Per Bushel
2025-11-20,Corn,Michigan,,Truck,4.1075,3.9975,4.1975,$ Per Bushel
2025-11-20,Corn,Minnesota,,Truck,3.9542,3.8775,4.0175,$ Per Bushel
2025-11-20,Corn,Missouri,,Truck,4.135,3.9775,4.3475,$ Per Bushel
2025-11-20,Corn,Nebraska,,Truck,3.981,3.5475,4.1675,$ Per Bushel
2025-11-20,Corn,Ohio,,Truck,4.4225,4.3475,4.4975,$ Per Bushel
2025-11-20,Corn,South Dakota,,Truck,3.6517,3.5475,3.8775,$ Per Bushel
2025-11-20,Corn,Wisconsin,,Truck,3.8755,3.7475,4.0475,$ Per Bushel
2025-11-21,Corn,Illinois,,Truck,4.295,4.165,4.495,$ Per Bushel
2025-11-21,Corn,Indiana,,Truck,4.3406,4.165,4.615,$ Per Bushel
2025-11-21,Corn,Iowa,,Truck,4.0392,3.865,4.215,$ Per Bushel
2025-11-21,Corn,Kansas,,Truck,3.99,3.865,4.165,$ Per Bushel
2025-11-21,Corn,Michigan,,Truck,4.095,4.065,4.165,$ Per Bushel
2025-11-21,Corn,Minnesota,,Truck,3.9217,3.845,3.985,$ Per Bushel
2025-11-21,Corn,Missouri,,Truck,4.1075,3.965,4.315,$ Per Bushel
2025-11-21,Corn,Nebraska,,Truck,3.9544,3.515,4.185,$ Per Bushel
2025-11-21,Corn,Ohio,,Truck,4.3983,4.315,4.465,$ Per Bushel
2025-11-21,Corn,South Dakota,,Truck,3.6292,3.515,3.845,$ Per Bushel
2025-11-21,Corn,Wisconsin,,Truck,3.843,3.715,4.015,$ Per Bushel
2025-11-24,Corn,Illinois,,Truck,4.2836,4.155,4.475,$ Per Bushel
2025-11-24,Corn,Indiana,,Truck,4.3294,4.155,4.595,$ Per Bushel
2025-11-24,Corn,Iowa,,Truck,4.0361,3.855,4.205,$ Per Bushel
2025-11-24,Corn,Kansas,,Truck,3.98,3.855,4.155,$ Per Bushel
2025-11-24,Corn,Michigan,,Truck,4.085,4.055,4.155,$ Per Bushel
2025-11-24,Corn,Minnesota,,Truck,3.9233,3.835,4.005,$ Per Bushel
2025-11-24,Corn,Missouri,,Truck,4.0975,3.955,4.305,$ Per Bushel
2025-11-24,Corn,Nebraska,,Truck,3.9556,3.505,4.205,$ Per Bushel
2025-11-24,Corn,Ohio,,Truck,4.3883,4.305,4.455,$ Per Bushel
2025-11-24,Corn,South Dakota,,Truck,3.6217,3.505,3.835,$ Per Bushel
2025-11-24,Corn,Wisconsin,,Truck,3.841,3.705,4.005,$ Per Bushel
2025-11-25,Corn,Illinois,,Truck,4.2804,4.1675,4.4675,$ Per Bushel
2025-11-25,Corn,Indiana,,Truck,4.3475,4.2375,4.5875,$ Per Bushel
2025-11-25,Corn,Iowa,,Truck,4.047,3.8575,4.2175,$ Per Bushel
2025-11-25,Corn,Kansas,,Truck,3.9625,3.8375,4.1375,$ Per Bushel
2025-11-25,Corn,Michigan,,Truck,4.0635,3.8875,4.2175,$ Per Bushel
2025-11-25,Corn,Minnesota,,Truck,3.9342,3.8375,4.0075,$ Per Bushel
2025-11-25,Corn,Missouri,,Truck,4.08,3.9375,4.2875,$ Per Bushel
2025-11-25,Corn,Nebraska,,Truck,3.9528,3.4875,4.1875,$ Per Bushel
2025-11-25,Corn,Ohio,,Truck,4.3842,4.2875,4.5175,$ Per Bushel
2025-11-25,Corn,South Dakota,,Truck,3.62,3.4875,3.8475,$ Per Bushel
2025-11-25,Corn,Wisconsin,,Truck,3.8135,3.6875,3.9375,$ Per Bushel
2025-11-26,Corn,Illinois,,Truck,4.2857,4.175,4.4825,$ Per Bushel
2025-11-26,Corn,Indiana,,Truck,4.3869,4.235,4.6025,$ Per Bushel
2025-11-26,Corn,Iowa,,Truck,4.1377,3.985,4.235,$ Per Bushel
2025-11-26,Corn,Kansas,,Truck,3.9719,3.835,4.135,$ Per Bushel
2025-11-26,Corn,Michigan,,Truck,4.0645,3.885,4.2325,$ Per Bushel
2025-11-26,Corn,Minnesota,,Truck,3.9446,3.835,4.035,$ Per Bushel
2025-11-26,Corn,Missouri,,Truck,4.0825,3.955,4.285,$ Per Bushel
2025-11-26,Corn,Nebraska,,Truck,3.9618,3.485,4.185,$ Per Bushel
2025-11-26,Corn,Ohio,,Truck,4.3846,4.285,4.5325,$ Per Bushel
2025-11-26,Corn,South Dakota,,Truck,3.6298,3.485,3.875,$ Per Bushel
2025-11-26,Corn,Wisconsin,,Truck,3.811,3.685,3.935,$ Per Bushel
2025-12-01,Corn,Illinois,,Truck,4.3989,4.2775,4.5775,$ Per Bushel
2025-12-01,Corn,Indiana,,Truck,4.5069,4.3775,4.6975,$ Per Bushel
2025-12-01,Corn,Iowa,,Truck,4.1767,3.975,4.3275,$ Per Bushel
2025-12-01,Corn,Kansas,,Truck,4.0969,3.9775,4.2775,$ Per Bushel
2025-12-01,Corn,Michigan,,Truck,4.2169,4.005,4.3275,$ Per Bushel
2025-12-01,Corn,Minnesota,,Truck,4.0554,3.9575,4.1575,$ Per Bushel
2025-12-01,Corn,Missouri,,Truck,4.2419,4.1775,4.3775,$ Per Bushel
2025-12-01,Corn,Nebraska,,Truck,4.1364,3.7875,4.3075,$ Per Bushel
2025-12-01,Corn,Ohio,,Truck,4.5221,4.455,4.6275,$ Per Bushel
2025-12-01,Corn,South Dakota,,Truck,3.8035,3.6775,4.0075,$ Per Bushel
2025-12-01,Corn,Wisconsin,,Truck,3.9625,3.905,4.0775,$ Per Bushel
2025-12-02,Corn,Illinois,,Truck,4.3971,4.25,4.61,$ Per Bushel
2025-12-02,Corn,Indiana,,Truck,4.4833,4.33,4.7,$ Per Bushel
2025-12-02,Corn,Iowa,,Truck,4.1651,3.97,4.33,$ Per Bushel
2025-12-02,Corn,Kansas,,Truck,4.1069,4.0275,4.25,$ Per Bushel
2025-12-02,Corn,Michigan,,Truck,4.1894,3.9775,4.3,$ Per Bushel
2025-12-02,Corn,Minnesota,,Truck,4.0733,3.93,4.17,$ Per Bushel
2025-12-02,Corn,Missouri,,Truck,4.245,4.15,4.35,$ Per Bushel
2025-12-02,Corn,Nebraska,,Truck,4.1571,3.91,4.33,$ Per Bushel
2025-12-02,Corn,Ohio,,Truck,4.5067,4.45,4.6,$ Per Bushel
2025-12-02,Corn,South Dakota,,Truck,3.7992,3.7,4.0,$ Per Bushel
2025-12-02,Corn,Wisconsin,,Truck,3.988,3.89,4.13,$ Per Bushel
2025-12-03,Corn,Illinois,,Truck,4.4743,4.3,4.7,$ Per Bushel
2025-12-03,Corn,Indiana,,Truck,4.5256,4.38,4.75,$ Per Bushel
2025-12-03,Corn,Iowa,,Truck,4.2211,4.02,4.38,$ Per Bushel
2025-12-03,Corn,Kansas,,Truck,4.1575,4.08,4.3,$ Per Bushel
2025-12-03,Corn,Michigan,,Truck,4.245,4.03,4.35,$ Per Bushel
2025-12-03,Corn,Minnesota,,Truck,4.1267,3.98,4.24,$ Per Bushel
2025-12-03,Corn,Missouri,,Truck,4.3125,4.25,4.4,$ Per Bushel
2025-12-03,Corn,Nebraska,,Truck,4.2129,3.96,4.38,$ Per Bushel
2025-12-03,Corn,Ohio,,Truck,4.5833,4.5,4.7,$ Per Bushel
2025-12-03,Corn,South Dakota,,Truck,3.8508,3.75,4.05,$ Per Bushel
2025-12-03,Corn,Wisconsin,,Truck,4.038,3.94,4.18,$ Per Bushel
2025-12-04,Corn,Illinois,,Truck,4.415,4.275,4.635,$ Per Bushel
2025-12-04,Corn,Indiana,,Truck,4.4606,4.315,4.685,$ Per Bushel
2025-12-04,Corn,Iowa,,Truck,4.1618,3.965,4.315,$ Per Bushel
2025-12-04,Corn,Kansas,,Truck,4.1475,4.035,4.235,$ Per Bushel
2025-12-04,Corn,Michigan,,Truck,4.2225,4.085,4.335,$ Per Bushel
2025-12-04,Corn,Minnesota,,Truck,4.0617,3.915,4.175,$ Per Bushel
2025-12-04,Corn,Missouri,,Truck,4.245,4.185,4.335,$ Per Bushel
2025-12-04,Corn,Nebraska,,Truck,4.1521,3.895,4.315,$ Per Bushel
2025-12-04,Corn,Ohio,,Truck,4.5267,4.435,4.635,$ Per Bushel
2025-12-04,Corn,South Dakota,,Truck,3.7867,3.685,3.995,$ Per Bushel
2025-12-04,Corn,Wisconsin,,Truck,3.977,3.875,4.135,$ Per Bushel
2025-12-05,Corn,Illinois,,Truck,4.4568,4.3125,4.6725,$ Per Bushel
2025-12-05,Corn,Indiana,,Truck,4.4981,4.3525,4.7225,$ Per Bushel
2025-12-05,Corn,Iowa,,Truck,4.321,4.2225,4.4725,$ Per Bushel
2025-12-05,Corn,Kansas,,Truck,4.185,4.0725,4.2725,$ Per Bushel
2025-12-05,Corn,Michigan,,Truck,4.26,4.1225,4.3725,$ Per Bushel
2025-12-05,Corn,Minnesota,,Truck,4.0992,3.9525,4.2125,$ Per Bushel
2025-12-05,Corn,Missouri,,Truck,4.28,4.2225,4.3725,$ Per Bushel
2025-12-05,Corn,Nebraska,,Truck,4.1925,3.9325,4.3525,$ Per Bushel
2025-12-05,Corn,Ohio,,Truck,4.5725,4.4725,4.6725,$ Per Bushel
2025-12-05,Corn,South Dakota,,Truck,3.8258,3.7225,4.0325,$ Per Bushel
2025-12-05,Corn,Wisconsin,,Truck,4.0245,3.9125,4.1725,$ Per Bushel
2025-12-08,Corn,Illinois,,Truck,4.4446,4.2875,4.6775,$ Per Bushel
2025-12-08,Corn,Indiana,,Truck,4.4842,4.3275,4.6975,$ Per Bushel
2025-12-08,Corn,Iowa,,Truck,4.3044,4.2475,4.4475,$ Per Bushel
2025-12-08,Corn,Kansas,,Truck,4.16,4.0475,4.2475,$ Per Bushel
2025-12-08,Corn,Michigan,,Truck,4.235,4.0975,4.3475,$ Per Bushel
2025-12-08,Corn,Minnesota,,Truck,4.0825,3.9275,4.1875,$ Per Bushel
2025-12-08,Corn,Missouri,,Truck,4.255,4.1975,4.3475,$ Per Bushel
2025-12-08,Corn,Nebraska,,Truck,4.1675,3.9075,4.3275,$ Per Bushel
2025-12-08,Corn,Ohio,,Truck,4.5675,4.4975,4.6475,$ Per Bushel
2025-12-08,Corn,South Dakota,,Truck,3.8017,3.6975,4.0075,$ Per Bushel
2025-12-08,Corn,Wisconsin,,Truck,3.9995,3.8875,4.1475,$ Per Bushel
2025-12-09,Corn,Illinois,,Truck,4.4389,4.2775,4.6875,$ Per Bushel
2025-12-09,Corn,Indiana,,Truck,4.4975,4.3575,4.6875,$ Per Bushel
2025-12-09,Corn,Iowa,,Truck,4.1701,3.9675,4.2975,$ Per Bushel
2025-12-09,Corn,Kansas,,Truck,4.1625,4.0375,4.2875,$ Per Bushel
2025-12-09,Corn,Michigan,,Truck,4.25,4.0875,4.4375,$ Per Bushel
2025-12-09,Corn,Minnesota,,Truck,4.0758,3.9175,4.1775,$ Per Bushel
2025-12-09,Corn,Missouri,,Truck,4.245,4.1875,4.3375,$ Per Bushel
2025-12-09,Corn,Nebraska,,Truck,4.1616,3.8975,4.3375,$ Per Bushel
2025-12-09,Corn,Ohio,,Truck,4.5575,4.4875,4.6375,$ Per Bushel
2025-12-09,Corn,South Dakota,,Truck,3.7983,3.6875,3.9975,$ Per Bushel
2025-12-09,Corn,Wisconsin,,Truck,4.0015,3.8775,4.1375,$ Per Bushel
2025-12-10,Corn,Illinois,,Truck,4.4829,4.32,4.73,$ Per Bushel
2025-12-10,Corn,Indiana,,Truck,4.54,4.4,4.73,$ Per Bushel
2025-12-10,Corn,Iowa,,Truck,4.3431,4.28,4.48,$ Per Bushel
2025-12-10,Corn,Kansas,,Truck,4.205,4.08,4.33,$ Per Bushel
2025-12-10,Corn,Michigan,,Truck,4.2925,4.13,4.48,$ Per Bushel
2025-12-10,Corn,Minnesota,,Truck,4.125,3.96,4.26,$ Per Bushel
2025-12-10,Corn,Missouri,,Truck,4.2875,4.23,4.38,$ Per Bushel
2025-12-10,Corn,Nebraska,,Truck,4.2,3.94,4.38,$ Per Bushel
2025-12-10,Corn,Ohio,,Truck,4.6,4.53,4.68,$ Per Bushel
2025-12-10,Corn,South Dakota,,Truck,3.8642,3.73,4.08,$ Per Bushel
2025-12-10,Corn,Wisconsin,,Truck,4.066,3.98,4.18,$ Per Bushel
2025-12-11,Corn,Illinois,,Truck,4.4411,4.2825,4.6925,$ Per Bushel
2025-12-11,Corn,Indiana,,Truck,4.5025,4.3625,4.6925,$ Per Bushel
2025-12-11,Corn,Iowa,,Truck,4.1857,3.9725,4.3225,$ Per Bushel
